@relation 'yeast-weka.filters.unsupervised.attribute.NominalToBinary-R10-weka.filters.unsupervised.attribute.NominalToBinary-R10-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,2-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,5,9-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lless-R1,2,3,4,5,6-unset-class-temporarily-weka.filters.supervised.instance.SMOTE-C2-K5-P600.0-S1'

@attribute 0.58 numeric
@attribute 0.61 numeric
@attribute 0.47 numeric
@attribute 0.13 numeric
@attribute 0.5 numeric
@attribute 0 numeric
@attribute 0.48 numeric
@attribute 0.22 numeric
@attribute MIT {merged,less}

@data
0.862562,0.668331,0.419691,0.480562,0.5,0,0.516878,0.310257,less
0.858899,0.671269,0.359062,0.477639,0.5,0,0.502914,0.314109,less
0.883488,0.591697,0.399839,0.553746,0.5,0,0.508769,0.312248,less
0.425848,0.369562,0.410883,0.139037,0.5,0,0.544018,0.22,less
0.537678,0.381238,0.40174,0.143795,0.5,0,0.51043,0.22,less
0.425599,0.377639,0.402596,0.128026,0.5,0,0.514461,0.22,less
0.425846,0.325041,0.391628,0.149613,0.5,0,0.515828,0.22,less
0.407991,0.389693,0.375357,0.14596,0.5,0,0.500487,0.299304,less
0.425906,0.367611,0.405021,0.141851,0.5,0,0.534486,0.22,less
0.755469,0.711732,0.353058,0.210473,0.5,0,0.54349,0.22,less
0.744979,0.670884,0.338547,0.20482,0.5,0,0.545926,0.22,less
0.760021,0.684124,0.42739,0.240027,0.5,0,0.54,0.22,less
0.773578,0.675885,0.369977,0.240354,0.5,0,0.514743,0.22,less
0.759419,0.693203,0.365202,0.201774,0.5,0,0.548612,0.22,less
0.754601,0.702348,0.35648,0.211071,0.5,0,0.549881,0.22,less
0.504658,0.3618,0.554586,0.197167,0.5,0.83,0.533889,0.364793,less
0.470911,0.356098,0.550117,0.187023,0.5,0.83,0.531069,0.22,less
0.462387,0.341215,0.537435,0.273917,0.5,0.83,0.537975,0.22,less
0.435988,0.320584,0.45489,0.181718,0.5,0.83,0.536605,0.22,less
0.420388,0.498481,0.566382,0.20811,0.5,0.83,0.501591,0.22,less
0.512513,0.447482,0.510342,0.188672,0.5,0.83,0.530913,0.234331,less
0.51877,0.5,0.53706,0.12485,0.5,0,0.481237,0.22,less
0.520016,0.487151,0.514281,0.161166,0.5,0,0.506255,0.236541,less
0.482777,0.551563,0.562736,0.132195,0.5,0,0.49,0.22,less
0.497943,0.531018,0.545128,0.120117,0.5,0,0.49,0.22,less
0.527767,0.475837,0.536973,0.16597,0.5,0,0.492665,0.24251,less
0.496403,0.543249,0.556899,0.152018,0.5,0,0.49,0.22,less
0.474441,0.475222,0.581006,0.27,0.5,0,0.543539,0.22,less
0.462118,0.454324,0.470162,0.279736,0.5,0,0.55,0.22,less
0.46323,0.479456,0.528265,0.274838,0.5,0,0.55,0.22,less
0.477984,0.467822,0.57647,0.255148,0.5,0,0.528902,0.22,less
0.493107,0.506297,0.579075,0.27,0.5,0,0.543694,0.22,less
0.497011,0.466127,0.583959,0.27,0.5,0,0.536137,0.22,less
0.670073,0.647843,0.351583,0.504519,0.5,0,0.466539,0.232906,less
0.719564,0.617459,0.440668,0.479172,0.5,0,0.404048,0.25573,less
0.666618,0.643352,0.337396,0.514765,0.5,0,0.491999,0.246524,less
0.66821,0.686472,0.44,0.520023,0.5,0,0.511577,0.226879,less
0.68566,0.639043,0.449968,0.365612,0.5,0,0.40754,0.231824,less
0.740713,0.686803,0.450605,0.470754,0.5,0,0.395387,0.220126,less
0.492482,0.444498,0.554943,0.289328,0.5,0,0.48,0.22,less
0.495661,0.500374,0.507815,0.260588,0.5,0,0.448753,0.24579,less
0.496442,0.47137,0.547553,0.288664,0.5,0,0.48,0.22,less
0.484772,0.47015,0.585321,0.27,0.5,0,0.54753,0.22,less
0.491905,0.495141,0.503981,0.262971,0.5,0,0.457741,0.264546,less
0.5,0.506841,0.561307,0.218553,0.5,0,0.487473,0.22,less
0.523296,0.656657,0.472948,0.252833,1,0,0.574889,0.22,less
0.850634,0.893324,0.494005,0.318238,1,0,0.548815,0.287123,less
0.642501,0.549323,0.446953,0.201522,1,0,0.472846,0.22,less
0.786791,0.877897,0.499151,0.364603,1,0,0.536707,0.255095,less
0.783025,0.685979,0.470139,0.339366,1,0,0.568599,0.233109,less
0.724717,0.808543,0.380358,0.357,1,0,0.563178,0.240749,less
0.759167,0.933245,0.32,0.239029,0.5,0,0.531603,0.271856,less
0.74,0.876343,0.425741,0.24,0.5,0,0.508975,0.310574,less
0.84492,0.883923,0.316173,0.241656,0.5,0,0.546473,0.32563,less
0.794388,0.880412,0.323548,0.37843,0.5,0,0.549865,0.325782,less
0.750278,0.935243,0.32,0.221606,0.5,0,0.538946,0.265986,less
0.74,0.875259,0.385899,0.24,0.5,0,0.523793,0.318254,less
0.285687,0.41312,0.281562,0.173119,0.5,0,0.43141,0.229124,less
0.354819,0.438646,0.274041,0.16265,0.5,0,0.492014,0.242874,less
0.353216,0.434871,0.31515,0.167943,0.5,0,0.493308,0.228903,less
0.367431,0.446482,0.418464,0.157386,0.5,0,0.456863,0.222599,less
0.347103,0.443669,0.302285,0.175628,0.5,0,0.435675,0.269839,less
0.368393,0.455779,0.340826,0.170155,0.5,0,0.446071,0.27507,less
0.542894,0.487206,0.451581,0.200495,0.5,0,0.551011,0.22,less
0.478931,0.478807,0.473244,0.21,0.5,0,0.55,0.22,less
0.541374,0.467839,0.476444,0.200732,0.5,0,0.557959,0.22,less
0.473787,0.461025,0.47781,0.21,0.5,0,0.55,0.22,less
0.509007,0.466702,0.502481,0.177056,0.5,0,0.548796,0.22,less
0.535408,0.463262,0.486137,0.203354,0.5,0,0.551969,0.22,less
0.788741,0.808595,0.574838,0.258322,0.5,0,0.550775,0.254505,less
0.766558,0.788801,0.571595,0.242537,0.5,0,0.541761,0.247776,less
0.812586,0.761442,0.567556,0.241403,0.5,0,0.535631,0.241584,less
0.809508,0.803105,0.545743,0.245606,0.5,0,0.511256,0.238688,less
0.785696,0.812811,0.572333,0.252557,0.5,0,0.510856,0.263705,less
0.757431,0.764603,0.572231,0.231278,0.5,0,0.517582,0.249549,less
0.537341,0.507831,0.447182,0.249074,0.5,0,0.553014,0.22,less
0.472147,0.496357,0.501441,0.270829,0.5,0,0.518076,0.22,less
0.462642,0.460671,0.475836,0.272511,0.5,0,0.55,0.22,less
0.460583,0.465692,0.465501,0.268167,0.5,0,0.55,0.22,less
0.46,0.482104,0.449094,0.265593,0.5,0,0.55,0.22,less
0.46,0.483559,0.447369,0.232396,0.5,0,0.55,0.22,less
0.360214,0.34363,0.460986,0.184802,0.5,0,0.526036,0.22,less
0.399979,0.343806,0.501152,0.15248,0.5,0,0.520308,0.22,less
0.404604,0.356539,0.55,0.141369,0.5,0,0.520249,0.22,less
0.401122,0.357573,0.55,0.143029,0.5,0,0.52903,0.22,less
0.394096,0.358669,0.508357,0.174862,0.5,0,0.52347,0.22,less
0.37276,0.376456,0.477538,0.175911,0.5,0,0.522901,0.22,less
0.747145,0.72,0.494308,0.273133,0.5,0,0.500252,0.249487,less
0.756727,0.733133,0.493741,0.317201,0.5,0,0.486566,0.237871,less
0.718022,0.713163,0.5,0.286907,0.5,0,0.532859,0.2625,less
0.784106,0.72593,0.494324,0.324184,0.5,0,0.498817,0.250619,less
0.780238,0.721657,0.491916,0.322321,0.5,0,0.487044,0.269265,less
0.74,0.733621,0.501896,0.270187,0.5,0,0.5,0.260288,less
0.74,0.72,0.5,0.28,0.5,0,0.494173,0.27,less
0.724373,0.71895,0.5,0.28629,0.5,0,0.515817,0.267618,less
0.74,0.72,0.5,0.28,0.5,0,0.498558,0.27,less
0.691114,0.713763,0.5,0.299105,0.5,0,0.498242,0.239144,less
0.74,0.727569,0.5082,0.273067,0.5,0,0.493705,0.269818,less
0.74,0.722577,0.502226,0.274555,0.5,0,0.49474,0.251785,less
0.759122,0.72,0.49553,0.263295,0.5,0,0.495342,0.26749,less
0.759272,0.72,0.478007,0.252347,0.5,0,0.514845,0.22,less
0.740347,0.72,0.483887,0.273488,0.5,0,0.497614,0.243152,less
0.74673,0.72,0.474212,0.251595,0.5,0,0.530262,0.22,less
0.758108,0.72,0.471353,0.259633,0.5,0,0.521518,0.22,less
0.755048,0.72,0.487957,0.272619,0.5,0,0.499125,0.23841,less
0.74,0.724863,0.503672,0.275493,0.5,0,0.5,0.238937,less
0.762034,0.735108,0.485603,0.262277,0.5,0,0.5025,0.22,less
0.698195,0.717611,0.50831,0.282832,0.5,0,0.535147,0.22,less
0.74,0.737325,0.50319,0.279475,0.5,0,0.5,0.252562,less
0.74,0.727097,0.502977,0.277844,0.5,0,0.498229,0.258852,less
0.74,0.725422,0.506119,0.274984,0.5,0,0.5,0.257795,less
0.776987,0.784297,0.51428,0.296825,0.5,0,0.342938,0.22,less
0.778467,0.759794,0.473075,0.277717,0.5,0,0.39203,0.22,less
0.774408,0.759281,0.430495,0.269203,0.5,0,0.374564,0.22,less
0.77,0.764527,0.51,0.273742,0.5,0,0.336492,0.22,less
0.753226,0.764765,0.511139,0.290855,0.5,0,0.277185,0.22,less
0.771638,0.783045,0.545398,0.301397,0.5,0,0.378116,0.22,less
0.74,0.675004,0.512355,0.314314,0.5,0,0.37532,0.22,less
0.759431,0.738391,0.518164,0.295233,0.5,0,0.287662,0.22,less
0.74,0.688169,0.47625,0.336908,0.5,0,0.35871,0.22,less
0.74161,0.742167,0.526767,0.343138,0.5,0,0.33246,0.22,less
0.74,0.691925,0.475231,0.309136,0.5,0,0.388965,0.22,less
0.741359,0.721991,0.51738,0.295922,0.5,0,0.27861,0.22,less
0.772827,0.730722,0.510564,0.265193,0.5,0,0.436288,0.22,less
0.779519,0.734885,0.460824,0.26147,0.5,0,0.417719,0.22,less
0.748058,0.720378,0.510179,0.298131,0.5,0,0.29418,0.22,less
0.77,0.745723,0.51,0.279466,0.5,0,0.332389,0.22,less
0.778021,0.73227,0.424871,0.265847,0.5,0,0.349744,0.22,less
0.77,0.754588,0.51,0.274357,0.5,0,0.333561,0.22,less
0.775759,0.698286,0.44,0.276857,0.5,0,0.554971,0.22,less
0.779477,0.695584,0.397096,0.261517,0.5,0,0.520665,0.22,less
0.772053,0.691082,0.44,0.268436,0.5,0,0.540524,0.22,less
0.793323,0.681302,0.445955,0.263422,0.5,0,0.527139,0.22,less
0.771998,0.691614,0.44,0.280741,0.5,0,0.553774,0.22,less
0.77937,0.710248,0.45063,0.26,0.5,0,0.525042,0.22,less
0.394972,0.387017,0.394372,0.185128,0.5,0,0.51,0.23623,less
0.373043,0.386214,0.417972,0.180188,0.5,0,0.51,0.301922,less
0.382602,0.390845,0.449727,0.167937,0.5,0,0.51,0.31,less
0.407205,0.385065,0.337667,0.169813,0.5,0,0.501428,0.291697,less
0.375555,0.385305,0.372189,0.186897,0.5,0,0.516997,0.299777,less
0.386092,0.404276,0.364741,0.159533,0.5,0,0.51,0.31,less
0.962708,0.71,0.289686,0.39134,0.5,0,0.329532,0.22,less
0.890386,0.746453,0.290512,0.352033,0.5,0,0.325906,0.22,less
0.964839,0.71,0.289943,0.416837,0.5,0,0.321577,0.22,less
0.813672,0.771226,0.290172,0.384063,0.5,0,0.37634,0.22,less
0.94129,0.716002,0.295656,0.375621,0.5,0,0.34873,0.22,less
0.949105,0.75029,0.336651,0.347456,0.5,0,0.436762,0.22,less
0.966835,0.71,0.279687,0.409105,0.5,0,0.325217,0.22,less
0.90876,0.726635,0.315403,0.407113,0.5,0,0.408746,0.22,less
0.898064,0.710428,0.349164,0.37473,0.5,0,0.393458,0.22,less
0.896267,0.770305,0.309341,0.374683,0.5,0,0.369272,0.22,less
0.958481,0.747417,0.329189,0.415861,0.5,0,0.417668,0.22,less
0.90085,0.728208,0.345087,0.366747,0.5,0,0.401131,0.22,less
0.494622,0.417745,0.489358,0.324202,0.5,0,0.48,0.22,less
0.471546,0.380421,0.503693,0.291816,0.5,0,0.48,0.22,less
0.47436,0.382176,0.496348,0.290129,0.5,0,0.48,0.22,less
0.472633,0.383131,0.489419,0.29376,0.5,0,0.48,0.22,less
0.469626,0.383805,0.486329,0.307021,0.5,0,0.514913,0.22,less
0.462867,0.462655,0.487389,0.336735,0.5,0,0.48,0.22,less
0.732083,0.68977,0.481785,0.148907,0.5,0,0.55635,0.286069,less
0.753347,0.691387,0.401591,0.129221,0.5,0,0.516139,0.38807,less
0.721806,0.627937,0.412705,0.147128,0.5,0,0.547853,0.396432,less
0.703451,0.59895,0.421847,0.180681,0.5,0,0.49503,0.399218,less
0.767832,0.692039,0.448615,0.122095,0.5,0,0.49748,0.285404,less
0.694004,0.676874,0.436145,0.176917,0.5,0,0.515784,0.390971,less
0.726477,0.713579,0.486288,0.262451,0.5,0,0.567617,0.22,less
0.711071,0.709607,0.503375,0.273943,0.5,0,0.523461,0.22,less
0.694566,0.710405,0.5,0.289309,0.5,0,0.503491,0.239228,less
0.692296,0.698106,0.459833,0.306591,0.5,0,0.558379,0.22,less
0.709059,0.707535,0.5,0.298137,0.5,0,0.50735,0.234132,less
0.728423,0.700337,0.5,0.289827,0.5,0,0.524034,0.220986,less
0.651484,0.611094,0.534155,0.459953,0.5,0,0.518903,0.22,less
0.632828,0.573886,0.53,0.457115,0.5,0,0.557331,0.22,less
0.650351,0.648631,0.530017,0.46141,0.5,0,0.527519,0.22,less
0.661995,0.571934,0.477421,0.504873,0.5,0,0.481252,0.224951,less
0.670233,0.573667,0.498379,0.492045,0.5,0,0.400447,0.254743,less
0.677513,0.573456,0.487821,0.500425,0.5,0,0.513426,0.258731,less
0.774255,0.555037,0.399712,0.339279,0.5,0,0.542296,0.22,less
0.808104,0.617866,0.35,0.346998,0.5,0,0.56049,0.246503,less
0.790347,0.616894,0.35,0.344589,0.5,0,0.566389,0.223118,less
0.806245,0.554736,0.35,0.358269,0.5,0,0.51,0.24713,less
0.807924,0.569898,0.381313,0.311535,0.5,0,0.549588,0.22,less
0.804735,0.553136,0.35,0.350188,0.5,0,0.51,0.227457,less
0.7401,0.84393,0.435159,0.274517,0.5,0,0.508532,0.22,less
0.788836,0.852663,0.439951,0.256673,0.5,0,0.512926,0.22,less
0.779076,0.832356,0.430078,0.258623,0.5,0,0.529081,0.22,less
0.749234,0.859093,0.431691,0.273736,0.5,0,0.539094,0.22,less
0.762394,0.830727,0.432036,0.293566,0.5,0,0.539487,0.22,less
0.778611,0.850487,0.432181,0.268553,0.5,0,0.480507,0.22,less
0.8086,0.69221,0.481342,0.186846,0.5,0,0.494615,0.22,less
0.841791,0.63469,0.481314,0.18,0.5,0,0.503826,0.22,less
0.836798,0.628062,0.462556,0.176805,0.5,0,0.522702,0.22,less
0.822445,0.652133,0.479899,0.18,0.5,0,0.508851,0.22,less
0.846837,0.627962,0.478517,0.178042,0.5,0,0.516016,0.22,less
0.833442,0.647265,0.493881,0.152752,0.5,0,0.530268,0.22,less
0.535723,0.479469,0.469666,0.204678,0.5,0,0.557052,0.22,less
0.491034,0.483215,0.44,0.203088,0.5,0,0.556723,0.22,less
0.472263,0.512836,0.44,0.209604,0.5,0,0.553928,0.22,less
0.463062,0.502515,0.44,0.209799,0.5,0,0.552643,0.22,less
0.553703,0.546003,0.44,0.193043,0.5,0,0.551827,0.22,less
0.543273,0.504022,0.45511,0.205951,0.5,0,0.55595,0.22,less
0.487813,0.542686,0.370659,0.310821,1,0,0.47451,0.222187,less
0.7733,0.544591,0.43756,0.305453,1,0,0.545084,0.24992,less
0.479449,0.797652,0.473164,0.248943,1,0,0.462177,0.22,less
0.527692,0.435538,0.415941,0.163552,0.991203,0,0.501799,0.22,less
0.512796,0.433672,0.433591,0.178001,0.822503,0,0.490055,0.22,less
0.533356,0.736592,0.492556,0.209452,1,0,0.5272,0.22,less
0.579751,0.486115,0.32,0.191279,0.5,0,0.490194,0.22,less
0.56831,0.508393,0.32,0.187825,0.5,0,0.519103,0.224076,less
0.568214,0.510246,0.32,0.201831,0.5,0,0.515601,0.24581,less
0.563985,0.530587,0.32,0.218592,0.5,0,0.512767,0.232428,less
0.568563,0.552087,0.342168,0.190247,0.5,0,0.510062,0.22,less
0.555391,0.456921,0.366358,0.210947,0.5,0,0.505566,0.22,less
0.392713,0.635792,0.419421,0.15802,0.5,0,0.361931,0.22,less
0.397107,0.683676,0.422523,0.154762,0.5,0,0.399709,0.22,less
0.397783,0.701583,0.523617,0.140192,0.5,0,0.490068,0.22,less
0.408308,0.674434,0.50387,0.149966,0.5,0,0.491165,0.22,less
0.394126,0.617341,0.410271,0.173395,0.5,0,0.415639,0.22,less
0.377737,0.709603,0.38,0.093138,0.5,0,0.524923,0.239224,less
0.349157,0.409858,0.458941,0.186042,0.5,0,0.51,0.266905,less
0.399787,0.393752,0.353826,0.168826,0.5,0,0.51,0.31,less
0.37,0.411329,0.505094,0.164944,0.5,0,0.501167,0.268936,less
0.376927,0.392862,0.39879,0.167565,0.5,0,0.51,0.31,less
0.37,0.371071,0.55456,0.176606,0.5,0,0.488157,0.283243,less
0.394765,0.396061,0.334714,0.152815,0.5,0,0.51,0.31,less
0.800337,0.80597,0.372642,0.366307,0.5,0,0.38886,0.22,less
0.80709,0.82,0.400623,0.36,0.5,0,0.380436,0.22,less
0.77,0.849317,0.43806,0.360957,0.5,0,0.403986,0.22,less
0.827316,0.817001,0.429303,0.374877,0.5,0,0.389421,0.24009,less
0.77,0.835898,0.452136,0.363228,0.5,0,0.434467,0.22,less
0.77,0.783354,0.395014,0.304829,0.5,0,0.429882,0.22,less
0.731207,0.775976,0.55258,0.23094,0.5,0,0.481496,0.22,less
0.700434,0.757281,0.527383,0.27322,0.5,0,0.487743,0.261344,less
0.714355,0.782128,0.563388,0.23341,0.5,0,0.48,0.22,less
0.7305,0.745468,0.511632,0.242369,0.5,0,0.482621,0.254647,less
0.7147,0.802082,0.472433,0.24,0.5,0,0.48,0.22,less
0.709749,0.776217,0.555293,0.223603,0.5,0,0.488734,0.22,less
0.764949,0.704882,0.341025,0.315736,0.5,0,0.519263,0.299598,less
0.85525,0.68463,0.38288,0.294716,0.5,0,0.566681,0.255008,less
0.860993,0.699794,0.325821,0.309411,0.5,0,0.563985,0.307317,less
0.859568,0.682621,0.38617,0.277736,0.5,0,0.555498,0.233325,less
0.781761,0.703083,0.270457,0.295912,0.5,0,0.56777,0.255549,less
0.792198,0.683007,0.346938,0.346299,0.5,0,0.572331,0.288616,less
0.697007,0.605018,0.34407,0.199561,0.5,0,0.521297,0.266533,less
0.674198,0.57,0.355889,0.19,0.5,0,0.555998,0.25095,less
0.703649,0.569959,0.368272,0.223228,0.5,0,0.524921,0.265878,less
0.706836,0.563671,0.355592,0.225645,0.5,0,0.526818,0.269752,less
0.718067,0.569802,0.368847,0.196876,0.5,0,0.51852,0.265832,less
0.686628,0.57,0.346546,0.19,0.5,0,0.53311,0.252478,less
0.760115,0.701304,0.503768,0.301013,0.5,0,0.509284,0.245345,less
0.758916,0.70446,0.500399,0.311467,0.5,0,0.500832,0.244137,less
0.795019,0.726783,0.503604,0.33,0.5,0,0.493925,0.22,less
0.768233,0.699498,0.52587,0.291196,0.5,0,0.505677,0.22,less
0.781418,0.693365,0.51665,0.282817,0.5,0,0.509137,0.25933,less
0.781021,0.698885,0.511975,0.300603,0.5,0,0.507628,0.22,less
0.686025,0.678334,0.52159,0.330992,0.5,0,0.533046,0.22,less
0.673598,0.681985,0.525464,0.379982,0.5,0,0.475114,0.22,less
0.718762,0.668253,0.505229,0.370606,0.5,0,0.466957,0.22,less
0.695326,0.665221,0.506614,0.370068,0.5,0,0.454744,0.22,less
0.645068,0.583896,0.532474,0.45646,0.5,0,0.545403,0.22,less
0.662258,0.652024,0.529606,0.369235,0.5,0,0.497959,0.22,less
0.775622,0.738004,0.497366,0.41866,0.5,0,0.395019,0.22,less
0.78479,0.759448,0.503928,0.415307,0.5,0,0.416433,0.22,less
0.696806,0.722697,0.517097,0.394753,0.5,0,0.395464,0.22,less
0.748659,0.69242,0.476757,0.398749,0.5,0,0.415145,0.22,less
0.770038,0.791388,0.541099,0.376357,0.5,0,0.387062,0.22,less
0.782865,0.779106,0.514011,0.360391,0.5,0,0.391394,0.22,less
0.568554,0.647808,0.464351,0.193819,0.5,0.83,0.524895,0.230045,less
0.339674,0.550747,0.434914,0.160675,0.5,0.83,0.513433,0.22,less
0.369539,0.539489,0.519077,0.181171,0.5,0.83,0.545829,0.22,less
0.39581,0.468857,0.435737,0.168848,0.5,0.83,0.501819,0.22,less
0.355444,0.67374,0.505695,0.1973,0.5,0.83,0.542579,0.31705,less
0.360246,0.642242,0.512067,0.161224,0.5,0.83,0.532978,0.22,less
0.640929,0.572238,0.53,0.500957,0.5,0,0.582554,0.22,less
0.675154,0.616848,0.535683,0.396193,0.5,0,0.545593,0.22,less
0.7,0.620551,0.434661,0.374955,0.5,0,0.587461,0.22,less
0.695693,0.606341,0.532209,0.39488,0.5,0,0.531306,0.22,less
0.729194,0.579526,0.524337,0.365367,0.5,0,0.585274,0.22,less
0.681478,0.560975,0.53,0.433832,0.5,0,0.553442,0.22,less
0.808139,0.81,0.471308,0.363531,0.5,0,0.41198,0.249912,less
0.812283,0.865705,0.457583,0.37959,0.5,0,0.444847,0.232439,less
0.806274,0.818034,0.415809,0.36785,0.5,0,0.382777,0.22187,less
0.805741,0.81,0.500735,0.365119,0.5,0,0.419311,0.250339,less
0.790046,0.868549,0.459548,0.372676,0.5,0,0.432763,0.248318,less
0.826519,0.814038,0.407064,0.367511,0.5,0,0.398354,0.236674,less
0.850168,0.751453,0.32,0.356916,0.5,0,0.517086,0.267913,less
0.849327,0.738125,0.32,0.321392,0.5,0,0.510572,0.277462,less
0.880039,0.763709,0.348465,0.320721,0.5,0,0.499509,0.231744,less
0.859659,0.745144,0.32,0.321644,0.5,0,0.515859,0.228517,less
0.851968,0.755267,0.32,0.329385,0.5,0,0.515174,0.298178,less
0.805527,0.725865,0.320369,0.306582,0.5,0,0.511361,0.287524,less
0.570218,0.50246,0.32,0.118026,0.5,0,0.510687,0.236456,less
0.565798,0.422489,0.349796,0.130202,0.5,0,0.49946,0.22,less
0.558112,0.423038,0.397452,0.136082,0.5,0,0.492776,0.22,less
0.575663,0.472487,0.32,0.158808,0.5,0,0.496491,0.22,less
0.55216,0.423533,0.360398,0.118969,0.5,0,0.512009,0.22,less
0.559091,0.428161,0.339386,0.136557,0.5,0,0.519995,0.22,less
0.765358,0.820683,0.44798,0.245576,0.5,0,0.493802,0.266311,less
0.767835,0.798928,0.435838,0.241358,0.5,0,0.516162,0.285666,less
0.761211,0.825745,0.453772,0.24,0.5,0,0.516225,0.243981,less
0.769857,0.83561,0.454254,0.242207,0.5,0,0.486541,0.226769,less
0.777899,0.790197,0.444412,0.241854,0.5,0,0.514761,0.286926,less
0.754548,0.82334,0.455893,0.24,0.5,0,0.525636,0.276258,less
0.74,0.82,0.46,0.24,0.5,0,0.487408,0.253679,less
0.79697,0.822964,0.453083,0.24,0.5,0,0.508274,0.22,less
0.767933,0.837276,0.448129,0.264849,0.5,0,0.48,0.22,less
0.74,0.82,0.46,0.24,0.5,0,0.48726,0.255489,less
0.789001,0.805373,0.44059,0.240843,0.5,0,0.510628,0.22,less
0.75894,0.829047,0.444545,0.24,0.5,0,0.513805,0.22,less
0.746563,0.745282,0.55655,0.235783,0.5,0,0.494864,0.22,less
0.744245,0.75676,0.571464,0.263999,0.5,0,0.492736,0.22,less
0.769957,0.75947,0.560797,0.224774,0.5,0,0.466443,0.22,less
0.741467,0.745396,0.53098,0.269745,0.5,0,0.495379,0.22,less
0.759063,0.746997,0.555259,0.251216,0.5,0,0.501473,0.22,less
0.761289,0.785561,0.58,0.225531,0.5,0,0.483214,0.22,less
0.771763,0.740925,0.27,0.356324,0.5,0,0.55976,0.22,less
0.78,0.702683,0.305142,0.258488,0.5,0,0.550292,0.22,less
0.78,0.70219,0.307255,0.27615,0.5,0,0.550294,0.22,less
0.790301,0.754672,0.305919,0.310961,0.5,0,0.525562,0.22,less
0.78,0.703028,0.275432,0.258436,0.5,0,0.539597,0.22,less
0.78,0.700019,0.314203,0.243944,0.5,0,0.53954,0.22,less
0.771728,0.697197,0.44,0.28618,0.5,0,0.541156,0.22,less
0.782148,0.680215,0.441422,0.29,0.5,0,0.521912,0.22,less
0.774972,0.697814,0.44,0.263039,0.5,0,0.551939,0.22,less
0.77601,0.673132,0.443124,0.29,0.5,0,0.540197,0.22,less
0.77,0.707801,0.456773,0.273561,0.5,0,0.549874,0.22,less
0.77,0.707978,0.470685,0.268716,0.5,0,0.528117,0.22,less
0.792507,0.79,0.429568,0.252113,0.5,0,0.543991,0.22,less
0.798894,0.795063,0.428945,0.251649,0.5,0,0.585917,0.22,less
0.7704,0.79631,0.427438,0.291471,0.5,0,0.552184,0.22,less
0.795038,0.79,0.420263,0.250184,0.5,0,0.58277,0.22,less
0.746842,0.804247,0.429717,0.265893,0.5,0,0.576342,0.22,less
0.79882,0.80672,0.413022,0.309671,0.5,0,0.588735,0.249159,less
0.792773,0.848169,0.430341,0.262052,0.5,0,0.497752,0.22,less
0.798706,0.836917,0.439026,0.249316,0.5,0,0.492415,0.22,less
0.797225,0.802416,0.421231,0.247798,0.5,0,0.590591,0.22,less
0.8,0.801859,0.43,0.249928,0.5,0,0.53104,0.22,less
0.799931,0.820507,0.458523,0.24,0.5,0,0.537126,0.22,less
0.8,0.803245,0.43,0.246929,0.5,0,0.53268,0.22,less
0.604266,0.542531,0.448857,0.504716,0.5,0,0.54099,0.293908,less
0.616453,0.514617,0.467412,0.506908,0.5,0,0.532777,0.281649,less
0.477259,0.389787,0.426187,0.362146,0.5,0,0.489403,0.308472,less
0.474989,0.494938,0.435731,0.419495,0.5,0,0.530046,0.330174,less
0.486695,0.45382,0.447462,0.414654,0.5,0,0.480525,0.338092,less
0.49,0.438894,0.430707,0.394726,0.5,0,0.491451,0.267937,less
0.79,0.595876,0.364177,0.313077,0.5,0,0.594544,0.227002,less
0.770847,0.597502,0.35,0.355246,0.5,0,0.598281,0.251975,less
0.785087,0.579358,0.35,0.351297,0.5,0,0.568511,0.260045,less
0.812324,0.688111,0.346528,0.336799,0.5,0,0.57475,0.298806,less
0.79,0.576135,0.389817,0.297306,0.5,0,0.598302,0.260052,less
0.791299,0.571089,0.35,0.344456,0.5,0,0.556967,0.2369,less
0.52065,0.473649,0.525226,0.108211,0.5,0,0.529512,0.22,less
0.549088,0.424329,0.449774,0.137287,0.5,0,0.544585,0.22,less
0.547411,0.42901,0.496238,0.11259,0.5,0,0.528838,0.22,less
0.567195,0.457926,0.48044,0.118275,0.5,0,0.535253,0.259067,less
0.556726,0.460357,0.488624,0.151107,0.5,0,0.541158,0.244256,less
0.533824,0.441523,0.506487,0.095724,0.5,0,0.501928,0.22,less
0.391004,0.508464,0.511578,0.161591,0.5,0,0.518508,0.22,less
0.351209,0.452043,0.465331,0.180579,0.5,0,0.516752,0.22,less
0.365963,0.415746,0.534859,0.151944,0.5,0,0.526306,0.22,less
0.347189,0.400988,0.484598,0.180688,0.5,0,0.519216,0.22,less
0.372479,0.509189,0.544869,0.15317,0.5,0,0.529541,0.22,less
0.393644,0.494466,0.486643,0.200214,0.5,0,0.529262,0.22,less
0.700788,0.683149,0.336261,0.190929,0.5,0,0.606962,0.22,less
0.720564,0.678807,0.359245,0.202581,0.5,0,0.615788,0.22,less
0.676516,0.678537,0.354668,0.170501,0.5,0,0.592741,0.22,less
0.729725,0.690062,0.336833,0.18353,0.5,0,0.558039,0.22,less
0.687566,0.674182,0.357885,0.107905,0.5,0,0.561566,0.22,less
